ID,FIELD,YLD00,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI00_520,VI00_528,VI00_613,VI00_707,VI00_715,VI00_723,VI00_816,VI00_824,VI00_901,VI00_917
2690,C28,1094.900024,1080.69,0.177,-0.015944,0.006641,-0.009303,15,25.1000004,88,85,125,83,-0.2234,-0.2077,-0.1445,0.1638,0.2649,0.3265,0.4872,0.46,0.3018,0.0854
2691,C28,1159.800049,1080.59,0.3146,-0.000886,-0.013867,-0.014752,16,25,90,85,128,82,-0.2249,-0.2061,-0.1462,0.1552,0.2406,0.29,0.434,0.4271,0.2749,0.07
2692,C28,1011.900024,1080.34,0.7016,0.01311,-0.02305,-0.00994,14.5,22.7999992,88,82,118,80,-0.2282,-0.2016,-0.1445,0.1574,0.2193,0.2764,0.4125,0.4537,0.3099,0.1077
2693,C28,1103.5,1079.96,0.668,-0.045245,0.02074,-0.024505,14,20.5,90,85,114,82,-0.2287,-0.1984,-0.1462,0.1368,0.2324,0.2764,0.4872,0.4563,0.2529,0.1237
2741,C28,1214.400024,1080.6,0.3602,0.008082,-0.00849,-0.000408,11.5,26.3999996,98,95,135,90,-0.2056,-0.2016,-0.1617,0.1278,0.1123,0.27,0.3647,0.3397,0.3034,0.1792
2742,C28,1106.300049,1080.41,0.403,-0.011172,0.006789,-0.004382,12.8999996,25.8999996,96,91,118,84,-0.2082,-0.1922,-0.15,0.1327,0.1957,0.3005,0.4198,0.3235,0.2955,0.117
2743,C28,1173.699951,1080.27,0.213,-0.016701,0.012364,-0.004337,14.6999998,28.1000004,94,90,116,80,-0.2014,-0.189,-0.1605,0.1304,0.2324,0.3137,0.362,0.3301,0.2832,0.0825
2744,C28,1113.900024,1080.23,0.1315,-0.002248,-0.001048,-0.003296,14.6000004,27.5,96,86,119,80,-0.2014,-0.2031,-0.1481,0.1207,0.2366,0.3268,0.3827,0.3462,0.2874,0.0619
2745,C28,1173,1080.22,0.16,0.010598,-0.003269,0.007329,12.5,22.6000004,92,85,120,82,-0.2042,-0.2016,-0.1481,0.1255,0.2553,0.3301,0.3902,0.3077,0.3218,0.0582
2746,C28,1193.099976,1080.18,0.1413,-0.004646,0.002996,-0.001649,12.5,23.5,94,85,113,81,-0.2096,-0.1922,-0.1677,0.0917,0.2553,0.3204,0.4161,0.3495,0.3218,0.0842
2747,C28,1247.400024,1080.15,0.1036,-0.011647,0.00432,-0.007327,14,24.2999992,88,83,109,79,-0.2042,-0.1922,-0.1646,0.1207,0.2234,0.2941,0.3902,0.36,0.3143,0.0938
2748,C28,1209.099976,1080.19,0.1805,-0.000095,0.002442,0.002346,13,24.3999996,90,84,120,81,-0.2109,-0.2107,-0.1617,0.1282,0.2128,0.3301,0.4051,0.4286,0.2982,0.0619
2749,C28,1187.300049,1080.26,0.1606,0.012112,-0.008077,0.004035,11.8999996,22.5,94,86,119,82,-0.2095,-0.2077,-0.1647,0.1149,0.2487,0.314,0.4268,0.4229,0.2982,0.0355
2750,C28,1213.400024,1080.29,0.0862,0.002956,-0.004088,-0.001132,12.3999996,22.3999996,92,85,113,81,-0.2136,-0.2124,-0.1617,0.1379,0.2316,0.3268,0.45,0.43,0.3018,0.0667
2751,C28,1228.699951,1080.35,0.1843,0.00217,0.002043,0.004213,11.8999996,20.6000004,94,87,116,82,-0.2055,-0.2061,-0.1579,0.1379,0.2211,0.311,0.4684,0.4257,0.2941,0.0825
2752,C28,1178,1080.43,0.155,0.00688,0.000034,0.006914,11.3000002,19.8999996,90,85,117,82,-0.2068,-0.2061,-0.1512,0.1234,0.2487,0.3005,0.475,0.4244,0.3179,0.1077
2753,C28,1280.800049,1080.49,0.2698,-0.010693,0.009388,-0.001305,11.8999996,22.2999992,88,84,120,81,-0.2096,-0.1969,-0.1617,0.179,0.2553,0.38,0.5063,0.4854,0.3529,0.0964
2754,C28,1181.5,1080.61,0.3742,-0.013106,0.008073,-0.005034,13,23.6000004,88,84,128,82,-0.2203,-0.1984,-0.1445,0.1826,0.2796,0.36,0.4937,0.4483,0.3023,0.0808
2755,C28,1018.599976,1080.72,0.3467,-0.030029,0.007667,-0.022362,14.1999998,25.2000008,88,86,131,82,-0.2203,-0.2105,-0.1494,0.1632,0.2872,0.3301,0.4937,0.4158,0.2614,0.0714
2756,C28,658.2999878,1080.84,0.1983,0.007589,-0.009723,-0.002135,14,26.1000004,94,85,125,83,-0.22,-0.2193,-0.1444,0.1745,0.2804,0.3073,0.441,0.3663,0.236,0.0485
2757,C28,785.2000122,1080.84,0.212,0.021446,-0.008071,0.013374,14.8000002,27.7999992,92,85,126,84,-0.2313,-0.2151,-0.1459,0.1667,0.2632,0.3035,0.4198,0.3793,0.2571,0.0485
2758,C28,964.7000122,1080.72,0.2954,0.011935,-0.000975,0.01096,16,26.2000008,88,85,127,84,-0.223,-0.2167,-0.1444,0.1574,0.2487,0.3166,0.4375,0.407,0.2791,0.0746
2759,C28,1102.900024,1080.57,0.3839,0.035179,-0.021546,0.013633,17.7000008,25.2999992,88,86,128,84,-0.2308,-0.2121,-0.1561,0.1674,0.2473,0.2965,0.443,0.393,0.2571,0.1212
2760,C28,849.2999878,1080.27,0.8784,0.033433,-0.02131,0.012124,16,25.8999996,86,82,125,82,-0.2368,-0.2171,-0.1543,0.1504,0.2513,0.2828,0.443,0.3861,0.2717,0.0938
2761,C28,1118,1079.82,0.6869,-0.04735,0.03861,-0.00874,14.5,22.5,94,85,116,83,-0.2355,-0.1967,-0.1561,0.1504,0.2568,0.1623,0.4231,0.4314,0.1059,0.0714
2804,C28,1379.699951,1080.34,0.3527,-0.018902,0.010475,-0.008427,13.1000004,27,96,87,124,86,-0.1972,-0.1937,-0.1592,0.0925,0.1304,0.3069,0.3735,0.3709,0.3333,0.1705
2805,C28,1142.599976,1080.22,0.1399,-0.013174,0.007728,-0.005447,14,27.8999996,94,85,122,81,-0.2082,-0.1922,-0.15,0.1467,0.2324,0.3039,0.358,0.3524,0.2914,0.1123
2806,C28,1213.800049,1080.18,0.1128,0.001479,-0.001506,-0.000027,15.1000004,29.2000008,88,85,114,80,-0.1916,-0.2031,-0.1463,0.1228,0.2324,0.33,0.3789,0.3019,0.3103,0.0714
2807,C28,1201.699951,1080.14,0.1306,-0.009319,0.00383,-0.005489,13.6000004,23.2000008,98,85,110,80,-0.1958,-0.2016,-0.1605,0.1228,0.2324,0.3267,0.4161,0.3397,0.3218,0.0938
2808,C28,1208.900024,1080.13,0.0935,-0.00081,0.001941,0.001132,13.8000002,25.2999992,86,85,110,80,-0.2083,-0.1922,-0.1605,0.1064,0.2406,0.3204,0.4198,0.3596,0.3179,0.0938
2809,C28,1163,1080.14,0.0506,-0.001008,0.001911,0.000903,14.3999996,25.7999992,90,85,109,78,-0.2014,-0.1922,-0.1585,0.133,0.2447,0.3204,0.3913,0.4375,0.314,0.0842
2810,C28,1149.5,1080.15,0.0707,-0.011662,0.007514,-0.004148,15,26.2000008,90,85,115,78,-0.2014,-0.2016,-0.1585,0.1245,0.2406,0.3268,0.4051,0.4384,0.3064,0.0938
2811,C28,1201.800049,1080.18,0.1489,-0.014441,0.01062,-0.003822,12.8999996,24.7999992,92,88,120,79,-0.2123,-0.2016,-0.1566,0.1255,0.2316,0.301,0.443,0.4229,0.2982,0.0777
2812,C28,1252.800049,1080.23,0.177,-0.009404,0.001527,-0.007877,11.3000002,20.3999996,90,87,117,80,-0.2096,-0.2016,-0.1515,0.1293,0.2169,0.33,0.4615,0.4328,0.3059,0.0777
2813,C28,1206.5,1080.31,0.1948,-0.005041,0.000261,-0.00478,11.3000002,21.7000008,92,85,116,81,-0.215,-0.2077,-0.1667,0.1525,0.2251,0.3237,0.4872,0.4328,0.3018,0.0777
2814,C28,1171.199951,1080.38,0.1054,0.002569,-0.003339,-0.00077,11.8000002,22.5,86,85,117,80,-0.2165,-0.2109,-0.1529,0.1552,0.2526,0.3398,0.4534,0.4627,0.3099,0.0714
2815,C28,1279.5,1080.43,0.1822,-0.028256,0.017157,-0.011099,13,25.6000004,84,85,120,82,-0.215,-0.1969,-0.1361,0.1724,0.2804,0.403,0.5,0.4706,0.3529,0.0808
2816,C28,1148.5,1080.56,0.3001,0.000452,-0.002521,-0.002069,12.5,24.1000004,88,85,123,81,-0.2245,-0.2016,-0.1445,0.1695,0.2842,0.3695,0.5094,0.4778,0.3372,0.1031
2817,C28,1066.699951,1080.71,0.3369,-0.005177,0.004782,-0.000395,14.1000004,25.2000008,90,84,121,82,-0.2241,-0.2121,-0.1508,0.1681,0.2842,0.3204,0.4969,0.4396,0.2955,0.0964
2818,C28,911.0999756,1080.86,0.2054,0.032339,-0.022795,0.009544,14.5,27,92,84,122,84,-0.2267,-0.2193,-0.1538,0.1646,0.2474,0.3039,0.441,0.3922,0.2759,0.0594
2819,C28,875.9000244,1080.84,0.2597,0.023024,-0.014293,0.008732,15.5,26.6000004,90,84,120,82,-0.2174,-0.221,-0.1444,0.1548,0.2565,0.3069,0.4465,0.399,0.2791,0.0439
2820,C28,998.4000244,1080.68,0.3748,0.000374,-0.005594,-0.00522,19.3999996,28.1000004,88,84,125,83,-0.2308,-0.2214,-0.1508,0.1574,0.2526,0.2808,0.4615,0.3861,0.2791,0.0531
2821,C28,985.7999878,1080.46,0.5764,0.009005,-0.020085,-0.011079,17.1000004,26.2000008,88,84,125,82,-0.2333,-0.2107,-0.1444,0.1638,0.2513,0.2871,0.443,0.393,0.2717,0.0686
2822,C28,882.5,1080.11,0.8713,0.000389,-0.001806,-0.001417,15.6999998,27.8999996,90,86,121,84,-0.2313,-0.2112,-0.1525,0.2,0.2746,0.2474,0.4465,0.3922,0.1744,0.0746
2861,C28,1377.599976,1080.18,0.2137,-0.001681,-0.000999,-0.00268,14.1000004,24.6000004,94,85,114,79,-0.2,-0.1888,-0.15,0.1071,0.2324,0.3005,0.4268,0.4019,0.3099,0.2
2862,C28,1007.599976,1080.11,0.2154,0.008079,-0.009066,-0.000987,14,26.2000008,92,83,108,76,-0.2096,-0.1935,-0.1572,0.125,0.2391,0.3073,0.3875,0.343,0.3372,0.1444
2863,C28,1246.800049,1080.08,0.192,0.006533,-0.010126,-0.003593,14.3999996,25.5,88,81,106,77,-0.1986,-0.1937,-0.1553,0.125,0.224,0.3005,0.3789,0.3589,0.3064,0.0777
2864,C28,1233.800049,1080.09,0.1273,0.002139,-0.006762,-0.004623,16.7999992,30.7000008,90,84,107,78,-0.2014,-0.1984,-0.1515,0.1234,0.2234,0.3171,0.4233,0.39,0.2941,0.1005
2865,C28,1166.800049,1080.13,0.0957,0.003397,-0.002096,0.001301,16.5,29.1000004,88,85,105,76,-0.2056,-0.1922,-0.1446,0.1404,0.2487,0.3268,0.4051,0.4141,0.3372,0.1005
2866,C28,1201.800049,1080.15,0.0572,0.008651,-0.006288,0.002363,15.8999996,26.7999992,88,85,110,76,-0.2096,-0.1922,-0.1656,0.1478,0.2487,0.3398,0.4088,0.4455,0.3294,0.0842
2867,C28,1235.400024,1080.16,0.0604,-0.001585,0.001512,-0.000073,15,28.5,90,84,117,78,-0.2096,-0.1984,-0.1656,0.1588,0.2487,0.343,0.4534,0.4455,0.3018,0.0842
2868,C28,1161.199951,1080.21,0.1387,-0.001308,0.00255,0.001242,14.3999996,27.5,92,84,115,78,-0.2123,-0.2016,-0.1636,0.1674,0.2565,0.3561,0.4904,0.4455,0.3018,0.0794
2869,C28,1193.099976,1080.29,0.1556,0.00273,0.000587,0.003317,12.8999996,23,90,84,113,77,-0.2123,-0.2016,-0.1497,0.1489,0.267,0.3756,0.475,0.4483,0.3214,0.0957
2870,C28,1200.199951,1080.35,0.1302,0.009469,-0.004372,0.005096,12.3999996,22.2000008,90,83,112,76,-0.2096,-0.2031,-0.1497,0.1674,0.267,0.3695,0.475,0.4384,0.3491,0.0938
2871,C28,1128.900024,1080.41,0.2257,0.000024,0.007893,0.007917,13.5,25.8999996,90,85,113,80,-0.2165,-0.2031,-0.1361,0.1688,0.2804,0.3725,0.4969,0.4732,0.3372,0.0854
2872,C28,1099.099976,1080.55,0.3452,0.01391,0.000184,0.014094,13.3999996,26.1000004,92,85,117,82,-0.215,-0.2077,-0.1494,0.1878,0.2872,0.3695,0.5,0.4563,0.28,0.1077
2873,C28,931.4000244,1080.72,0.3749,0.015628,-0.005196,0.010432,14.3999996,25.3999996,88,87,122,82,-0.2215,-0.2105,-0.1556,0.1745,0.267,0.3431,0.475,0.4589,0.2386,0.1122
2874,C28,784.5,1080.86,0.156,0.025981,-0.017772,0.008208,15.5,24.8999996,88,87,125,85,-0.2252,-0.2167,-0.1525,0.1646,0.2565,0.33,0.4375,0.4158,0.2472,0.0808
2875,C28,935.2999878,1080.82,0.2405,-0.010383,-0.003914,-0.014297,15.8000002,24.7999992,88,88,130,88,-0.2174,-0.221,-0.1444,0.1695,0.2821,0.2941,0.3951,0.402,0.2111,0.0439
2876,C28,813.4000244,1080.69,0.3895,0.013665,-0.017407,-0.003742,15.6000004,25.3999996,88,88,126,87,-0.2271,-0.221,-0.1508,0.1513,0.2604,0.297,0.4304,0.4141,0.2184,0.0439
2877,C28,802.0999756,1080.38,0.746,-0.006127,-0.010245,-0.016373,15.3000002,26.3999996,92,87,125,85,-0.2323,-0.2171,-0.1508,0.1376,0.2324,0.2376,0.4233,0.3922,0.0059,0.0531
2914,C28,1263.099976,1079.95,0.2529,-0.026921,0.010756,-0.016165,18,26.2000008,86,83,101,75,-0.1956,-0.2032,-0.1646,0.0973,0.2111,0.29,0.4024,0.4227,0.2874,0.1525
2915,C28,1150.699951,1080.02,0.2491,-0.004578,-0.006367,-0.010945,17.8999996,28.6000004,88,86,105,76,-0.2086,-0.2031,-0.1463,0.1304,0.2292,0.3171,0.3376,0.4141,0.2717,0.1444
2916,C28,1139.199951,1080.1,0.1102,0.006444,-0.007537,-0.001093,17.2000008,29.5,86,85,108,75,-0.2138,-0.1922,-0.1553,0.133,0.2292,0.3204,0.3797,0.4187,0.3099,0.1005
2917,C28,1199,1080.13,0.0557,-0.003254,-0.000334,-0.003588,18.3999996,31.7999992,88,83,109,74,-0.2,-0.1984,-0.1585,0.1429,0.2553,0.3268,0.4684,0.4187,0.3099,0.1005
2918,C28,1215.900024,1080.15,0.052,-0.009823,0.006289,-0.003534,16.8999996,30.6000004,90,81,109,78,-0.2192,-0.2078,-0.1617,0.1379,0.2632,0.3204,0.4904,0.4589,0.3174,0.1075
2919,C28,1087,1080.2,0.1312,-0.003441,0.000857,-0.002584,17.3999996,33.5999985,88,81,110,79,-0.2083,-0.2031,-0.1479,0.1345,0.2804,0.3398,0.4684,0.4483,0.3018,0.089
2920,C28,1108.199951,1080.26,0.1201,-0.004809,0.001318,-0.003491,16,29.2999992,92,81,110,77,-0.2138,-0.2078,-0.1479,0.1525,0.2804,0.3529,0.5,0.4752,0.3333,0.0938
2921,C28,1095.599976,1080.3,0.1011,-0.006275,0.004368,-0.001907,15.1999998,25.8999996,92,80,109,74,-0.2138,-0.2016,-0.1377,0.1638,0.267,0.3495,0.4937,0.4627,0.3491,0.089
2922,C28,1186.300049,1080.35,0.1849,-0.027289,0.012939,-0.01435,16.8999996,31.3999996,90,82,107,77,-0.218,-0.2016,-0.1515,0.1842,0.2727,0.3663,0.5032,0.4483,0.3294,0.0619
2923,C28,1157.800049,1080.47,0.2766,-0.009295,0.002673,-0.006623,16.7999992,31.5,92,83,109,81,-0.2125,-0.2078,-0.1497,0.1667,0.2757,0.3529,0.5032,0.4466,0.3333,0.0825
2924,C28,1163.199951,1080.61,0.414,-0.009918,0.014998,0.00508,15.8999996,28.6000004,94,86,124,85,-0.2138,-0.2197,-0.1429,0.1878,0.291,0.3561,0.4783,0.3762,0.28,0.1031
2925,C28,790.9000244,1080.82,0.4096,0.032542,-0.025741,0.006801,14.5,24.7000008,90,94,133,90,-0.2165,-0.2193,-0.1492,0.1681,0.3026,0.3333,0.4479,0.3627,0.1758,0.1031
2926,C28,656,1080.89,0.188,0.030736,-0.021621,0.009115,13.6000004,24.5,90,89,120,82,-0.2343,-0.229,-0.163,0.1583,0.2432,0.2952,0.2994,0.3695,0.2111,0.0918
2956,C28,1069.5,1079.98,0.2349,-0.008937,0.000803,-0.008134,21.7000008,34.2000008,90,85,106,76,-0.1926,-0.1969,-0.1867,0.2476,0.1813,0.2474,0.3077,0.3579,0.2045,0.0196
2957,C28,968.5,1080.08,0.1458,-0.003493,-0.004093,-0.007586,19.2000008,32.2000008,90,86,115,79,-0.2029,-0.1984,-0.1534,0.1392,0.2065,0.2808,0.3789,0.3538,0.1977,0.0196
2958,C28,1017.400024,1080.13,0.0851,0.000858,-0.002824,-0.001965,17.7000008,29.7999992,90,85,114,78,-0.214,-0.1969,-0.1534,0.1429,0.2292,0.314,0.4323,0.3793,0.2941,0.0957
2959,C28,1098.199951,1080.16,0.0726,-0.005901,0.004416,-0.001485,16.8999996,29.8999996,86,83,110,77,-0.2028,-0.2016,-0.1534,0.1441,0.2356,0.3204,0.443,0.4158,0.3018,0.0729
2960,C28,1148,1080.2,0.1247,-0.01297,0.005569,-0.007401,16.7999992,30,92,84,114,79,-0.1943,-0.1969,-0.1656,0.1404,0.2487,0.3366,0.4615,0.4483,0.2857,0.0462
2961,C28,1071,1080.26,0.1409,-0.004613,-0.000107,-0.004721,16.3999996,31.3999996,90,84,113,80,-0.1958,-0.1984,-0.1617,0.1441,0.2688,0.3366,0.443,0.4384,0.2899,0.057
2962,C28,1125.800049,1080.31,0.0861,0.00045,0.000914,0.001364,16.2000008,30.3999996,90,85,117,80,-0.2056,-0.1984,-0.1617,0.1739,0.2766,0.3366,0.4839,0.4545,0.3018,0.1005
2963,C28,1101.800049,1080.35,0.1298,-0.006974,0.005521,-0.001453,16.7999992,32.2000008,94,84,113,77,-0.2042,-0.2032,-0.1667,0.1489,0.2565,0.3495,0.4717,0.4271,0.3018,0.0681
2964,C28,969.9000244,1080.43,0.176,0.005954,0.003495,0.009448,16.2000008,31.6000004,92,79,105,75,-0.2098,-0.1967,-0.1515,0.1688,0.2632,0.3561,0.5155,0.3951,0.2941,0.1123
2965,C28,1077.699951,1080.49,0.2724,-0.028837,0.018432,-0.010405,16,29.7000008,90,83,113,80,-0.2098,-0.1833,-0.1566,0.1712,0.288,0.3202,0.443,0.5,0.2791,0.1263
2966,C28,964.5,1080.68,0.5549,-0.019659,0.004692,-0.014967,13,25.2000008,90,86,113,79,-0.21,-0.2308,-0.1566,0.194,0.2796,0.2021,0.2357,0.4244,0.1798,0.0792
2989,C28,1247.199951,1080.22,0.2348,-0.0103,0.011328,0.001028,15.8000002,27.7000008,92,91,126,84,-0.1972,-0.2016,-0.1687,0.1064,0.241,0.2919,0.4088,0.3706,0.2353,0.0582
2990,C28,1087.699951,1080.28,0.2956,-0.008392,0.01054,0.002148,14.8000002,24.7999992,92,91,124,84,-0.2042,-0.2016,-0.1585,0.1102,0.2371,0.3043,0.434,0.4372,0.2663,0.0363
2991,C28,1079.5,1080.33,0.2703,-0.012997,0.009197,-0.0038,14,26.2999992,92,88,125,85,-0.207,-0.2016,-0.1566,0.1102,0.2165,0.311,0.4161,0.44,0.2857,0.0681
2992,C28,1086.300049,1080.36,0.1936,-0.008859,0.010071,0.001212,14.6999998,29.7999992,96,91,134,89,-0.2125,-0.2016,-0.1667,0.1674,0.2396,0.3237,0.4125,0.4141,0.2663,0.0794
2993,C28,1185.099976,1080.38,0.1662,-0.017439,0.009423,-0.008016,18.2000008,32.2000008,94,95,129,86,-0.2042,-0.2016,-0.1667,0.1489,0.2565,0.3495,0.4304,0.4271,0.3018,0.1263
