,,,,,,Dewpoint (degree C)                    ,,,Rainfall (Inches),Relativehumidity (%)             ,,,Solarradiation (W/m^2)                ,,,"Stationpressure (mb, hpa)              ",,,temperature_2  (Degree C)               ,,,windspeed_2 (m/sec)                  ,,
2003,263,9/20/2003,9,20,3,14.35,9.687065972,2.579,0,86.5,56.95399306,36.75,822,246.9389306,0,903.5,900.9027778,897,27.42,18.87673611,10.75,8.81,4.829052083,1.232
2003,264,9/21/2003,9,21,3,14.37,13.05746528,11.13,0,89.2,72.14045139,50.69,950,188.1069757,0,902.5,900.5670139,898.4,23.86,18.57538194,13.63,5.148,1.78034375,0
2003,265,9/22/2003,9,22,3,15.51,12.2696875,9.31,0,92.8,63.31131944,35.49,927,211.8092813,0,903.8,902.4638889,900.8,28.88,20.60090278,11.3,4.715,1.922211806,0
2003,266,9/23/2003,9,23,3,13.83,10.78631944,7.45,0,86.1,52.91430556,26.63,921,220.2195417,0,903.3,901.0395833,898.5,28.59,21.76767361,13.07,8.4,4.402625,0
2003,267,9/24/2003,9,24,3,15.66,12.47856597,6.317,0,88.5,56.48958333,19.35,1061,234.8532882,0,901.3,897.8788194,895.9,33.46,23.23197917,15.14,7.37,3.637097222,0.655
2003,268,9/25/2003,9,25,3,14.84,12.43875,10.23,0,91.8,65.97072917,48.71,740,138.319191,0,904.8,901.4079861,899.1,24.84,19.2525,14.69,6.123,3.148538194,0.502
2003,269,9/26/2003,9,26,3,14.63,11.36454861,7.75,0,93.3,61.43902778,23.28,816,247.5649201,0,899.1,896.5190972,894.4,31.16,20.80791667,11.15,4.323,1.5994375,0
2003,270,9/27/2003,9,27,3,13.99,5.288697917,1.49,0.03,86.4,43.99427083,24.47,855,216.2870799,0,905.2,902.8861111,897.5,23.45,18.63072917,13.97,6.915,3.238548611,0.014
2003,271,9/28/2003,9,28,3,5.714,3.669430556,2.13,0,57.58,39.65086806,25.13,792,117.0233889,0,907.5,905.3097222,903.7,23.69,18.19975694,11.82,4.93,1.775972222,0
2003,272,9/29/2003,9,29,3,13.72,10.00920486,5.694,0,70.1,53.74003472,36.19,941,210.3564132,0,904.9,902.0357639,898.9,28.66,20.14868056,12.2,9.5,5.431774306,1.38
2003,273,9/30/2003,9,30,3,12.23,10.61989583,8.77,0,88.4,62.35663194,36.78,787,231.6459965,0,910.7,904.8145833,901.4,27.62,18.58885417,10.91,7.83,4.156774306,0
2003,274,10/1/2003,10,1,3,9.84,7.609736111,5.807,0,88.3,72.18972222,50.63,872,155.9163438,0,911.3,908.9513889,905.9,19.99,12.85868056,8.99,5.948,2.76421875,0.189
2003,275,10/2/2003,10,2,3,10.1,8.713409722,6.875,0,86.4,67.72708333,46.95,847,184.1650139,0,907.2,903.3430556,899.3,21.76,15.24072917,9.33,8.21,3.903604167,0.285
2003,276,10/3/2003,10,3,3,12.27,10.21322917,9.07,0,85.7,58.17364583,33.03,831,195.2201528,0,899.6,898.5277778,897,26.92,19.46923611,11.73,5.063,2.259010417,0
2003,277,10/4/2003,10,4,3,15,13.48805556,11.67,0,96.3,85.08475694,67.59,707,77.67959722,0,902.7,901.0489583,899.2,19.85,16.31652778,14.01,4.875,2.162170139,0.057
2003,278,10/5/2003,10,5,3,16.22,14.18423611,13.09,0,99.2,84.59378472,44.43,786,136.046191,0,901.5,900.2784722,897.8,26.03,17.46847222,13.53,5.585,2.420559028,0.103
2003,279,10/6/2003,10,6,3,15.61,14.68472222,13.34,0,98.8,88.50493056,66.27,825,114.3658715,0,902.3,900.9597222,899.6,21.1,16.95125,14.43,6.438,2.276809028,0.362
2003,280,10/7/2003,10,7,3,17.11,15.89791667,14.74,0,96.9,86.31208333,60.59,946,136.4958889,0,901.8,900.3121528,898.3,23.35,18.58197917,16.26,6.045,3.251434028,1.19
2003,281,10/8/2003,10,8,3,17.98,16.66142361,15.26,0.69,96,92.44409722,83.5,364.6,54.33344097,0,900.4,898.9503472,897.5,20.43,18.17722222,16.27,6.113,3.692954861,0.688
2003,282,10/9/2003,10,9,3,16.8,15.710625,13.36,0,94.5,75.34836806,42.76,774,214.1925556,0,899.3,897.9746528,896.8,27.13,20.96628472,17.08,4.94,2.109805556,0.03
2003,283,10/10/2003,10,10,3,17.92,16.29097222,13.46,0,98.5,87.15534722,61.11,939,109.8256146,0,898.1,896.0954861,894,23.45,18.85076389,14.27,5.45,2.800927083,0
2003,284,10/11/2003,10,11,3,18.04,10.89596528,3.533,0.04,96.3,67.66239583,33.1,862,164.9748021,0,906.3,900.1475694,894.6,20.47,17.84461806,12.48,10,4.726590278,0.489
2003,285,10/12/2003,10,12,3,12.61,7.485638889,3.666,0,89.4,65.86059028,48.49,855,107.8841667,0,907.1,903.884375,899.3,19.91,14.088125,9.26,5.378,2.763819444,0.824
2003,286,10/13/2003,10,13,3,13.22,8.623625,0.085,0,95.6,57.88284722,17.72,764,214.3009201,0,902.5,896.4850694,892.9,30.06,19.61086806,12.85,9.74,4.836173611,0
2003,287,10/14/2003,10,14,3,2.373,-0.389840278,-4.809,0,77.8,44.62684028,18.85,768,223.1075694,0,908.9,905.4263889,902.5,20.32,12.78938542,4.912,5.735,2.715263889,0.526
2003,288,10/15/2003,10,15,3,8.72,3.980274306,1.194,0,72.5,45.22326389,17.27,745,213.9828715,0,902.7,899.3600694,896.3,29.41,17.4646875,7.33,7.28,3.821107639,0.854
2003,289,10/16/2003,10,16,3,9.76,4.161059028,-2.782,0,89.9,43.70298611,13.12,756,215.8730174,0,905.8,900.0378472,897.8,30.4,20.25885417,10.63,8.34,4.126045139,1.552
2003,290,10/17/2003,10,17,3,4.486,1.333434028,-0.975,0,75.5,41.89375,18.66,755,215.1568125,0,910.9,908.3493056,905.7,25.05,15.77626389,6.332,4.603,2.167451389,0
2003,291,10/18/2003,10,18,3,6.471,3.501715278,0.879,0.02,74.6,43.59694444,17.4,738,211.3725104,0,907.8,905.8253472,903.6,29.49,17.74586111,5.42,4.708,1.656892361,0
2003,292,10/19/2003,10,19,3,9.86,4.050760417,-2.359,0.01,75.2,40.99024306,11.34,744,212.8627743,0,905.9,904.2232639,902.3,31.37,20.76010417,10.21,3.698,1.769704861,0
2003,293,10/20/2003,10,20,3,8.71,4.085114583,-0.473,0,76.1,40.67229167,13.29,738,209.7792292,0,905.7,904.4315972,903,30.58,20.40326389,10.15,4.34,2.236239583,0
2003,294,10/21/2003,10,21,3,4.875,2.953947917,0.083,0,69.55,37.16649306,13.3,725,205.2386667,0,907.1,905.1649306,903.5,31.64,20.00475694,7.85,4.213,1.759232639,0
2003,295,10/22/2003,10,22,3,5.612,3.774381944,2.285,0,64.28,37.18899306,20.94,717,202.1559965,0,906.4,904.3489583,902.7,28.74,19.9225,10.29,5.22,2.237472222,0
2003,296,10/23/2003,10,23,3,6.232,2.371753472,-1.514,0,67.17,35.87513889,12.1,713,200.4681701,0,902.6,898.8454861,895.4,31.16,20.45791667,9.75,5.313,2.4156875,0
2003,297,10/24/2003,10,24,3,4.08,2.048729167,-1.378,0.09,53.57,36.69288194,21.05,686.6,193.5898542,0,901,896.7079861,894.5,23.51,17.59354167,11.82,7.72,4.26340625,1.443
2003,298,10/25/2003,10,25,3,1.567,-4.25353125,-8.3,0,64.34,39.69524306,23.72,783,134.4759132,0,912.1,907.35,901,13.25,9.490461806,4.941,9.82,5.7494375,2.03
2003,299,10/26/2003,10,26,3,-1.106,-5.205972222,-8.96,0,80.7,44.99635417,18.42,719,199.070566,0,912.5,908.9788194,904.6,15.82,7.919395833,0.322,5.67,2.029270833,0
2003,300,10/27/2003,10,27,3,1.013,-2.59165625,-7.62,0.23,43.4,33.29086806,23.1,695.4,182.7517639,0,904.6,899.4256944,892.7,22.83,13.73999306,4.923,5.665,2.940114583,0
2003,301,10/28/2003,10,28,3,3.346,0.744430556,-3.352,0,59.35,43.266875,32.84,701,181.2475729,0,896.7,894.2902778,890.8,19.08,13.31115625,6.178,9.65,3.900729167,0
2003,302,10/29/2003,10,29,3,3.264,0.396822917,-1.671,0,72.4,36.82756944,12.15,689.9,191.0182604,0,894.2,889.1854167,886.1,30.96,18.41600347,6.854,9.57,4.868298611,0.842
2003,303,10/30/2003,10,30,3,0.762,-2.344138889,-5.999,0,44.78,28.30357639,11.01,739,162.1177813,0,895.7,891.0607639,887.7,27.44,17.89267361,10.22,9.45,3.672809028,0.034
2003,304,10/31/2003,10,31,3,5.244,2.470628472,-0.543,0,77.8,60.40128472,39.35,760,153.6823403,0,904.4,900.8690972,895.7,16.41,10.13332639,4.062,5.7,3.226802083,0.26
2003,305,11/1/2003,11,1,3,15.29,8.741100694,3.248,0,92,78.445,59.97,710,74.641375,0,904.7,902.3260417,899.3,20.9,12.71951389,7.1,7.17,3.920527778,1.742
2003,306,11/2/2003,11,2,3,16.17,15.16784722,13.98,0,89.8,74.93958333,52.26,585.5,96.69203472,0,900.6,898.7715278,897.1,25.02,20.16180556,17.19,7.92,5.295128472,2.837
2003,307,11/3/2003,11,3,3,15.22,10.56779167,2.947,0.03,91.4,58.83475694,21.29,664.8,156.7974965,0,898.2,895.3770833,892.4,27.49,20.79364583,16.21,10.23,5.643875,1.52
2003,308,11/4/2003,11,4,3,14.84,0.431118056,-7.52,0,91.4,43.58885417,13.87,800,166.4893021,0,898.4,895.9809028,894,21.19,15.42045833,6.842,5.93,3.017833333,0
2003,309,11/5/2003,11,5,3,2.217,0.328892361,-0.938,0.19,92.1,71.93885417,41.31,766,153.6966806,0,904.3,900.9729167,898.3,14.05,5.61325,0.677,4.818,3.065045139,0
2003,310,11/6/2003,11,6,3,2.044,-0.086722222,-1.456,0,98.1,82.79725694,58.83,660.3,91.47980903,0,909.2,906.7038194,904.3,9.62,2.935496528,-0.887,4.91,3.418583333,1.882
2003,311,11/7/2003,11,7,3,2.249,0.290048611,-1.681,0,96.5,81.56958333,63.95,622.3,102.0747535,0,909.5,907.6645833,906.2,8.55,3.403555556,-0.242,3.955,2.417756944,0.209
2003,312,11/8/2003,11,8,3,4.473,2.564888889,0.446,0,94.7,78.40003472,62.58,369.8,77.33698611,0,910.6,908.7347222,907.5,10.73,6.341604167,2.998,3.158,1.771361111,0.053
2003,313,11/9/2003,11,9,3,7.72,6.097201389,4.063,0,97.9,94.92083333,88.5,250.6,40.88935417,0,912,908.990625,904.9,8.52,7.032815972,5.363,5.44,2.864586806,0.424
2003,314,11/10/2003,11,10,3,13.01,10.29298611,7.71,0,97.3,89.21625,68.7,602.7,108.4245521,0,905.1,901.7770833,898.7,18.88,12.36003472,8.37,7.04,4.282225694,0.027
2003,315,11/11/2003,11,11,3,12.82,10.49390278,5.455,0,95.8,71.25322917,30.98,620,111.5597049,0,901.6,899.8454861,897.8,24.05,16.85659722,12.05,5.605,2.946458333,1.097
2003,316,11/12/2003,11,12,3,7.86,-0.453920139,-7.11,0,76.6,43.70399306,25.46,500.2,73.074125,0,914,906.2899306,899.7,15.98,12.43413194,7.72,6.948,4.014239583,0
2003,317,11/13/2003,11,13,3,0.9,-1.192260417,-5.382,0.01,88.9,70.94583333,40.47,187.6,22.91598611,0,916.2,913.0086806,908.1,7.58,3.973548611,2.055,6.083,2.918607639,0.512
2003,318,11/14/2003,11,14,3,9.47,5.293548611,-0.224,0,95.5,88.55173611,80.1,320,42.79319792,0,907.9,901.5430556,897.7,12.88,7.273100694,2.488,6.948,4.166774306,1.036
2003,319,11/15/2003,11,15,3,6.943,3.774298611,0.076,0,95.7,67.77527778,29.29,655.9,162.8523854,0,899.6,898.0263889,897,18.88,10.58757986,5.137,5.953,2.944288194,0
2003,320,11/16/2003,11,16,3,12.93,5.262760417,-1.826,0,94.8,66.14677083,40.18,610.5,152.8604583,0,900.4,898.1364583,896.1,21.48,12.24798611,-0.246,7.44,2.666795139,0
2003,321,11/17/2003,11,17,3,13.38,4.453173611,-9.12,0,95.3,57.79711806,12.5,698.9,122.1069688,0,896.1,891.38125,887.3,21.33,15.23236111,10.91,10.5,5.047559028,1.482
2003,322,11/18/2003,11,18,3,-1.148,-6.486878472,-10.95,0,53.54,35.12243056,18.27,628.7,161.0038542,0,905.2,898.278125,888.3,13.79,8.913559028,1.222,10.67,5.820458333,0
2003,323,11/19/2003,11,19,3,-4.357,-6.559392361,-9.35,0,63.73,33.95135417,12.5,629.7,166.5017882,0,908.9,905.8826389,902.8,21.34,10.75364931,0.628,5.295,2.57778125,0
2003,324,11/20/2003,11,20,3,-3.45,-5.922638889,-7.64,0,57.51,32.12815972,11.53,638.9,166.3417813,0,902.7,897.0552083,893.4,23.91,12.19558333,1.179,7.3,3.885927083,1.01
2003,325,11/21/2003,11,21,3,-1.599,-4.260576389,-6.82,0,46.41,30.02760417,12.44,684.2,152.418184,0,896.8,893.7996528,891.6,24.76,13.90263889,7.68,7.54,3.456958333,0.321
2003,326,11/22/2003,11,22,3,3.67,-2.459670139,-9.86,0,67.34,35.43506944,13.83,379.2,67.92232292,0,892.2,888.0694444,882.3,22.25,14.15122569,4.332,11.45,5.915645833,0.435
2003,327,11/23/2003,11,23,3,-1.3,-12.85567361,-18.93,0,77,45.86701389,23.82,615.8,160.9636667,0,907.7,902.2138889,892.3,4.173,-1.375385417,-7.39,7.69,4.53565625,0
2003,328,11/24/2003,11,24,3,-10.68,-15.74635417,-18.64,0,60.21,34.78350694,14.71,615.7,159.7214167,0,907.9,902.7298611,894.7,9.42,-0.477350694,-11.28,9.52,4.080864583,0
2003,329,11/25/2003,11,25,3,-8.18,-10.72472222,-14.37,0,43.9,29.39513889,10.11,553.8,92.44074653,0,894.6,890.9260417,888.5,18.5,7.624635417,1.062,8.2,3.80121875,0
2003,330,11/26/2003,11,26,3,-3.145,-8.054222222,-12.34,0,53.63,33.04611111,13.33,597.6,154.5186944,0,892.8,891.071875,889.6,17.73,8.882260417,0.792,12.4,4.622190972,0
2003,331,11/27/2003,11,27,3,-2.333,-9.313760417,-14.44,0,62.31,38.55003472,19.94,592.8,150.4150451,0,914.9,905.71875,892.7,8.92,4.328572917,-1.484,9.74,4.267534722,0
2003,332,11/28/2003,11,28,3,-8.65,-11.09385417,-12.4,0,66.55,38.99711806,18.82,653.3,147.8365972,0,916.7,913.4798611,908.5,11.84,2.891732639,-7.12,5.248,2.278711806,0
2003,333,11/29/2003,11,29,3,-8.75,-11.27836806,-12.97,0,47.09,27.24649306,11.52,601.5,154.6824097,0,908.5,902.0357639,897.5,17.65,7.934215278,-1.514,8.91,5.35653125,2.88
2003,334,11/30/2003,11,30,3,-7.47,-8.906527778,-11.41,0,56.57,28.8878125,9.52,590.4,151.6983507,0,906.7,899.7114583,897,24.71,10.97078819,-1.043,4.898,2.688333333,0.198
2003,335,12/1/2003,12,1,3,1.143,-2.986524306,-8.91,0,73.6,49.03760417,29.47,568.3,145.627684,0,915,911.775,906.8,13.3,7.427614583,3.025,6.825,3.479138889,0.799
2003,336,12/2/2003,12,2,3,9.85,5.913704861,-2.765,0,99,74.35583333,48.81,320.9,63.28655556,0,911.4,903.8142361,897.8,16.87,10.75174653,3.571,10.08,4.889340278,0.841
2003,337,12/3/2003,12,3,3,-1.846,-4.703822917,-7.88,0,56.27,40.37229167,22.2,587.5,148.8351389,0,905.7,903.2940972,901.1,16.53,8.653489583,2.036,6.47,2.516520833,0
2003,338,12/4/2003,12,4,3,-1.477,-5.401003472,-9.81,0,68.67,44.58930556,18.03,577.4,148.4178368,0,911.2,903.9027778,901.3,18.4,7.381260417,-4.157,8.83,3.308215278,0
2003,339,12/5/2003,12,5,3,-2.672,-10.33974653,-15.88,0,74.7,46.79149306,24.38,583.8,132.2327326,0,916.3,913.2440972,911.3,6.246,0.837701389,-4.811,6.348,2.845545139,0
2003,340,12/6/2003,12,6,3,-4.974,-10.67349306,-16.04,0,59.86,39.31128472,25.5,629,123.5826528,0,912.2,905.6673611,898.9,10.33,2.434076389,-6.866,8.41,3.840583333,0
2003,341,12/7/2003,12,7,3,-0.559,-3.095378472,-5.093,0,74,40.47805556,16.82,573.8,141.8451979,0,898.8,893.81875,891.2,23.28,11.95141667,0.387,11.19,5.114881944,1.24
2003,342,12/8/2003,12,8,3,2.64,-1.491913194,-3.854,0.05,63.52,40.74836806,22.23,369.5,76.37748611,0,892.1,889.6986111,886.7,18.7,12.19814931,4.217,9.3,3.415958333,1.303
2003,343,12/9/2003,12,9,3,1.642,-4.181940972,-7.27,0,78.2,62.8790625,41.9,546.4,78.12628819,0,904.2,896.925,887.9,8.13,2.438635417,-0.564,12.03,6.781020833,1.457
2003,344,12/10/2003,12,10,3,-6.308,-9.589559028,-11.43,0,79,49.56177083,24.66,572.3,145.8383021,0,905.2,901.8315972,897.5,8.81,1.081590278,-6.923,5.868,2.961805556,0.343
2003,345,12/11/2003,12,11,3,-5.965,-9.909840278,-13.52,0,75.8,43.5790625,17.22,570.1,144.4885521,0,897.5,895.565625,893.5,15.44,2.505815972,-7.58,5.495,2.064586806,0
2003,346,12/12/2003,12,12,3,-4.087,-6.031072917,-7.66,0,95,82.45802083,63.43,383.5,43.76298958,0,899.5,896.878125,894.9,1.472,-3.272677083,-6.171,5.775,3.44059375,0.526
2003,347,12/13/2003,12,13,3,-2.971,-7.69803125,-10.99,0,91.6,61.14552083,26.19,570.2,142.9467257,0,900.7,899.2913194,897.9,11.86,0.299461806,-9.27,3.778,1.460944444,0
2003,348,12/14/2003,12,14,3,-3.092,-6.876555556,-11.82,0.27,67.35,39.55420139,19.4,561.3,131.7534201,0,899.6,895.0003472,890.1,20.64,7.508930556,-3.841,11.45,4.503128472,0.034
2003,349,12/15/2003,12,15,3,-2.216,-7.102951389,-16.35,0,75.9,42.25465278,13.51,423.8,87.39920139,0,903.2,891.6517361,886.1,11.45,6.132934028,0.169,17.4,7.624204861,0.937
2003,350,12/16/2003,12,16,3,-7.88,-12.08399306,-15.69,0,57.11,39.40121528,18.11,568,143.6427361,0,911.7,908.8708333,903.3,8.03,1.196361111,-4.539,7.73,3.922329861,0
2003,351,12/17/2003,12,17,3,-10.57,-15.21128472,-16.97,0.01,52.43,27.38371528,9.87,568,144.0650069,0,909.3,906.1298611,902.7,17.02,4.200440972,-7.18,7.43,3.049895833,0
2003,352,12/18/2003,12,18,3,-6.187,-10.25316667,-14.52,0,58.86,37.34190972,17.82,556.2,140.4030104,0,915.4,912.4701389,908.7,11.43,4.036788194,-2.909,4.863,2.088392361,0
2003,353,12/19/2003,12,19,3,-9.52,-12.53583333,-15.98,0,47.45,31.81236111,15.66,559.4,138.1148993,0,913.8,910.6947917,906.6,13.69,3.80015625,-4.669,4.96,1.967652778,0
2003,354,12/20/2003,12,20,3,-6.295,-9.982503472,-11.47,0,62.58,33.5228125,12.31,570.7,141.8674653,0,906.6,901.3572917,897.6,19.58,7.151559028,-4.752,7.52,3.566361111,0
2003,355,12/21/2003,12,21,3,-5.918,-10.02188542,-12.48,0,42.57,23.82329861,8.58,565.5,137.1097431,0,899,897.1017361,895.1,24.54,11.77160069,1.005,8.03,3.298645833,0.021
2003,356,12/22/2003,12,22,3,1.119,-3.448871528,-10.84,0,82.3,54.49291667,31.67,545.2,128.7720799,0,904.9,898.5173611,893.7,10.48,5.530913194,0.966,9.97,5.531090278,0.206
2003,357,12/23/2003,12,23,3,-3.401,-6.205920139,-8.9,0,80.3,50.83336806,24.67,562,142.2178819,0,908.5,905.1788194,902.3,13.87,4.368829861,-3.416,6.315,3.104003472,0
2003,358,12/24/2003,12,24,3,-6.166,-8.556083333,-11.35,0,69.85,42.98017361,18.33,615.7,124.5794861,0,902.2,899.6194444,897.1,15.05,4.382743056,-6.45,6.378,2.875552083,0
2003,359,12/25/2003,12,25,3,-3.628,-5.267559028,-6.983,0.18,71.8,45.07888889,22.85,556.6,138.7890521,0,897,895.1260417,893,16.59,7.113409722,-2.26,8.13,4.44990625,0.116
2003,360,12/26/2003,12,26,3,3.042,-3.253923611,-9.22,0,65.04,41.41048611,13.45,562.2,133.446125,0,898.1,895.165625,893,21.41,11.08945833,1.143,10.39,5.023232639,0.533
2003,361,12/27/2003,12,27,3,3.011,-9.930013889,-16.47,0,68.74,35.66274306,15.34,555.5,138.7440174,0,898.4,896.1604167,894.1,11.39,5.962708333,0.253,10.97,5.369305556,0.882
2003,362,12/28/2003,12,28,3,-13.05,-17.59013889,-21.72,0.19,46.52,27.86458333,12.59,578.1,144.9063576,0,901.9,899.3076389,897.8,6.216,-0.217871528,-7.94,10.08,3.976597222,0
2003,363,12/29/2003,12,29,3,-16.25,-18.98857639,-21.33,0,45.34,26.44611111,11.43,576.3,145.5562292,0,904.3,901.7586806,900.2,8.95,-0.583670139,-9.11,6.263,2.848590278,0
2003,364,12/30/2003,12,30,3,-16.65,-19.25375,-21.01,0,26.84,16.38364583,8.27,609,126.8243854,0,900.6,899.2420139,897.1,15.18,5.349902778,-4.33,8.95,4.567239583,0.843
2003,365,12/31/2003,12,31,3,1.926,-11.51647222,-17.94,0,59.07,28.08534722,11.22,596.7,122.7176319,0,903.2,900.7802083,899,17.76,7.233201389,-3.118,7.26,3.277277778,0.027
